"","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"6490","USGS","02251767",2015-08-05 08:30:00,118,"A","UTC","USGS","02251767",0.16,"A","UTC"
"6491","USGS","02251767",2015-08-05 08:45:00,118,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6492","USGS","02251767",2015-08-05 09:00:00,115,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6493","USGS","02251767",2015-08-05 09:15:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6494","USGS","02251767",2015-08-05 09:30:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6495","USGS","02251767",2015-08-05 09:45:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6496","USGS","02251767",2015-08-05 10:00:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6497","USGS","02251767",2015-08-05 10:15:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6498","USGS","02251767",2015-08-05 10:30:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6499","USGS","02251767",2015-08-05 10:45:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6500","USGS","02251767",2015-08-05 11:00:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6501","USGS","02251767",2015-08-05 11:15:00,115,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6502","USGS","02251767",2015-08-05 11:30:00,115,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6503","USGS","02251767",2015-08-05 11:45:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6504","USGS","02251767",2015-08-05 12:00:00,113,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6505","USGS","02251767",2015-08-05 12:15:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6506","USGS","02251767",2015-08-05 12:30:00,113,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6507","USGS","02251767",2015-08-05 12:45:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6508","USGS","02251767",2015-08-05 13:00:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6509","USGS","02251767",2015-08-05 13:15:00,113,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6510","USGS","02251767",2015-08-05 13:30:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6511","USGS","02251767",2015-08-05 13:45:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6512","USGS","02251767",2015-08-05 14:00:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6513","USGS","02251767",2015-08-05 14:15:00,113,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6514","USGS","02251767",2015-08-05 14:30:00,113,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6515","USGS","02251767",2015-08-05 14:45:00,110,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6516","USGS","02251767",2015-08-05 15:00:00,110,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6517","USGS","02251767",2015-08-05 15:15:00,110,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6518","USGS","02251767",2015-08-05 15:30:00,110,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6519","USGS","02251767",2015-08-05 15:45:00,110,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6520","USGS","02251767",2015-08-05 16:00:00,110,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6521","USGS","02251767",2015-08-05 16:15:00,110,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6522","USGS","02251767",2015-08-05 16:30:00,107,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6523","USGS","02251767",2015-08-05 16:45:00,110,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6524","USGS","02251767",2015-08-05 17:00:00,107,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6525","USGS","02251767",2015-08-05 17:15:00,107,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6526","USGS","02251767",2015-08-05 17:30:00,107,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6527","USGS","02251767",2015-08-05 17:45:00,107,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6528","USGS","02251767",2015-08-05 18:00:00,105,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6529","USGS","02251767",2015-08-05 18:15:00,105,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6530","USGS","02251767",2015-08-05 18:30:00,105,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6531","USGS","02251767",2015-08-05 18:45:00,105,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6532","USGS","02251767",2015-08-05 19:00:00,105,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6533","USGS","02251767",2015-08-05 19:15:00,105,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6534","USGS","02251767",2015-08-05 19:30:00,105,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6535","USGS","02251767",2015-08-05 19:45:00,105,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6536","USGS","02251767",2015-08-05 20:00:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6537","USGS","02251767",2015-08-05 20:15:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6538","USGS","02251767",2015-08-05 20:30:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6539","USGS","02251767",2015-08-05 20:45:00,102,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6540","USGS","02251767",2015-08-05 21:00:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6541","USGS","02251767",2015-08-05 21:15:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6542","USGS","02251767",2015-08-05 21:30:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6543","USGS","02251767",2015-08-05 21:45:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6544","USGS","02251767",2015-08-05 22:00:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6545","USGS","02251767",2015-08-05 22:15:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6546","USGS","02251767",2015-08-05 22:30:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6547","USGS","02251767",2015-08-05 22:45:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6548","USGS","02251767",2015-08-05 23:00:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6549","USGS","02251767",2015-08-05 23:15:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6550","USGS","02251767",2015-08-05 23:30:00,102,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6551","USGS","02251767",2015-08-05 23:45:00,102,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6552","USGS","02251767",2015-08-06 00:00:00,102,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6553","USGS","02251767",2015-08-06 00:15:00,99.6,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6554","USGS","02251767",2015-08-06 00:30:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6555","USGS","02251767",2015-08-06 00:45:00,99.6,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6556","USGS","02251767",2015-08-06 01:00:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6557","USGS","02251767",2015-08-06 01:15:00,99.6,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6558","USGS","02251767",2015-08-06 01:30:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6559","USGS","02251767",2015-08-06 01:45:00,99.6,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6560","USGS","02251767",2015-08-06 02:00:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6561","USGS","02251767",2015-08-06 02:15:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6562","USGS","02251767",2015-08-06 02:30:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6563","USGS","02251767",2015-08-06 02:45:00,99.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6564","USGS","02251767",2015-08-06 03:00:00,97,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6565","USGS","02251767",2015-08-06 03:15:00,97,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6566","USGS","02251767",2015-08-06 03:30:00,97,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6567","USGS","02251767",2015-08-06 03:45:00,97,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6568","USGS","02251767",2015-08-06 04:00:00,97,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6569","USGS","02251767",2015-08-06 04:15:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6570","USGS","02251767",2015-08-06 04:30:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6571","USGS","02251767",2015-08-06 04:45:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6572","USGS","02251767",2015-08-06 05:00:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6573","USGS","02251767",2015-08-06 05:15:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6574","USGS","02251767",2015-08-06 05:30:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6575","USGS","02251767",2015-08-06 05:45:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6576","USGS","02251767",2015-08-06 06:00:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6577","USGS","02251767",2015-08-06 06:15:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6578","USGS","02251767",2015-08-06 06:30:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6579","USGS","02251767",2015-08-06 06:45:00,94.4,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6580","USGS","02251767",2015-08-06 07:00:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6581","USGS","02251767",2015-08-06 07:15:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6582","USGS","02251767",2015-08-06 07:30:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6583","USGS","02251767",2015-08-06 07:45:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6584","USGS","02251767",2015-08-06 08:00:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6585","USGS","02251767",2015-08-06 08:15:00,94.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6586","USGS","02251767",2015-08-06 08:30:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6587","USGS","02251767",2015-08-06 08:45:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6588","USGS","02251767",2015-08-06 09:00:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6589","USGS","02251767",2015-08-06 09:15:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6590","USGS","02251767",2015-08-06 09:30:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6591","USGS","02251767",2015-08-06 09:45:00,91.9,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6592","USGS","02251767",2015-08-06 10:00:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6593","USGS","02251767",2015-08-06 10:15:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6594","USGS","02251767",2015-08-06 10:30:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6595","USGS","02251767",2015-08-06 10:45:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6596","USGS","02251767",2015-08-06 11:00:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6597","USGS","02251767",2015-08-06 11:15:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6598","USGS","02251767",2015-08-06 11:30:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6599","USGS","02251767",2015-08-06 11:45:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6600","USGS","02251767",2015-08-06 12:00:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6601","USGS","02251767",2015-08-06 12:15:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6602","USGS","02251767",2015-08-06 12:30:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6603","USGS","02251767",2015-08-06 12:45:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6604","USGS","02251767",2015-08-06 13:00:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6605","USGS","02251767",2015-08-06 13:15:00,91.9,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6606","USGS","02251767",2015-08-06 13:30:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6607","USGS","02251767",2015-08-06 13:45:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6608","USGS","02251767",2015-08-06 14:00:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6609","USGS","02251767",2015-08-06 14:15:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6610","USGS","02251767",2015-08-06 14:30:00,91.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6611","USGS","02251767",2015-08-06 14:45:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6612","USGS","02251767",2015-08-06 15:00:00,89.4,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6613","USGS","02251767",2015-08-06 15:15:00,89.4,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6614","USGS","02251767",2015-08-06 15:30:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6615","USGS","02251767",2015-08-06 15:45:00,89.4,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6616","USGS","02251767",2015-08-06 16:00:00,89.4,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6617","USGS","02251767",2015-08-06 16:15:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6618","USGS","02251767",2015-08-06 16:30:00,89.4,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6619","USGS","02251767",2015-08-06 16:45:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6620","USGS","02251767",2015-08-06 17:00:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6621","USGS","02251767",2015-08-06 17:15:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6622","USGS","02251767",2015-08-06 17:30:00,89.4,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6623","USGS","02251767",2015-08-06 17:45:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6624","USGS","02251767",2015-08-06 18:00:00,89.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6625","USGS","02251767",2015-08-06 18:15:00,86.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6626","USGS","02251767",2015-08-06 18:30:00,86.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6627","USGS","02251767",2015-08-06 18:45:00,86.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6628","USGS","02251767",2015-08-06 19:00:00,86.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6629","USGS","02251767",2015-08-06 19:15:00,86.9,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6630","USGS","02251767",2015-08-06 19:30:00,86.9,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6631","USGS","02251767",2015-08-06 19:45:00,86.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6632","USGS","02251767",2015-08-06 20:00:00,86.9,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6633","USGS","02251767",2015-08-06 20:15:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6634","USGS","02251767",2015-08-06 20:30:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6635","USGS","02251767",2015-08-06 20:45:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6636","USGS","02251767",2015-08-06 21:00:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6637","USGS","02251767",2015-08-06 21:15:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6638","USGS","02251767",2015-08-06 21:30:00,84.4,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6639","USGS","02251767",2015-08-06 21:45:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6640","USGS","02251767",2015-08-06 22:00:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6641","USGS","02251767",2015-08-06 22:15:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6642","USGS","02251767",2015-08-06 22:30:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6643","USGS","02251767",2015-08-06 22:45:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6644","USGS","02251767",2015-08-06 23:00:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6645","USGS","02251767",2015-08-06 23:15:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6646","USGS","02251767",2015-08-06 23:30:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6647","USGS","02251767",2015-08-06 23:45:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6648","USGS","02251767",2015-08-07 00:00:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6649","USGS","02251767",2015-08-07 00:15:00,84.4,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6650","USGS","02251767",2015-08-07 00:30:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6651","USGS","02251767",2015-08-07 00:45:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6652","USGS","02251767",2015-08-07 01:00:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6653","USGS","02251767",2015-08-07 01:15:00,82,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6654","USGS","02251767",2015-08-07 01:30:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6655","USGS","02251767",2015-08-07 01:45:00,82,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6656","USGS","02251767",2015-08-07 02:00:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6657","USGS","02251767",2015-08-07 02:15:00,82,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6658","USGS","02251767",2015-08-07 02:30:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6659","USGS","02251767",2015-08-07 02:45:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6660","USGS","02251767",2015-08-07 03:00:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6661","USGS","02251767",2015-08-07 03:15:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6662","USGS","02251767",2015-08-07 03:30:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6663","USGS","02251767",2015-08-07 03:45:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6664","USGS","02251767",2015-08-07 04:00:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6665","USGS","02251767",2015-08-07 04:15:00,82,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6666","USGS","02251767",2015-08-07 04:30:00,82,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6667","USGS","02251767",2015-08-07 04:45:00,82,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6668","USGS","02251767",2015-08-07 05:00:00,79.6,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6669","USGS","02251767",2015-08-07 05:15:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6670","USGS","02251767",2015-08-07 05:30:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6671","USGS","02251767",2015-08-07 05:45:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6672","USGS","02251767",2015-08-07 06:00:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6673","USGS","02251767",2015-08-07 06:15:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6674","USGS","02251767",2015-08-07 06:30:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6675","USGS","02251767",2015-08-07 06:45:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6676","USGS","02251767",2015-08-07 07:00:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6677","USGS","02251767",2015-08-07 07:15:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6678","USGS","02251767",2015-08-07 07:30:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6679","USGS","02251767",2015-08-07 07:45:00,79.6,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6680","USGS","02251767",2015-08-07 08:00:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6681","USGS","02251767",2015-08-07 08:15:00,79.6,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6682","USGS","02251767",2015-08-07 08:30:00,79.6,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6683","USGS","02251767",2015-08-07 08:45:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6684","USGS","02251767",2015-08-07 09:00:00,79.6,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6685","USGS","02251767",2015-08-07 09:15:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6686","USGS","02251767",2015-08-07 09:30:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6687","USGS","02251767",2015-08-07 09:45:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6688","USGS","02251767",2015-08-07 10:00:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6689","USGS","02251767",2015-08-07 10:15:00,77.2,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6690","USGS","02251767",2015-08-07 10:30:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6691","USGS","02251767",2015-08-07 10:45:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6692","USGS","02251767",2015-08-07 11:00:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6693","USGS","02251767",2015-08-07 11:15:00,77.2,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6694","USGS","02251767",2015-08-07 11:30:00,77.2,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6695","USGS","02251767",2015-08-07 11:45:00,77.2,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6696","USGS","02251767",2015-08-07 12:00:00,77.2,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6697","USGS","02251767",2015-08-07 12:15:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6698","USGS","02251767",2015-08-07 12:30:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6699","USGS","02251767",2015-08-07 12:45:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6700","USGS","02251767",2015-08-07 13:00:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6701","USGS","02251767",2015-08-07 13:15:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6702","USGS","02251767",2015-08-07 13:30:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6703","USGS","02251767",2015-08-07 13:45:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6704","USGS","02251767",2015-08-07 14:00:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6705","USGS","02251767",2015-08-07 14:15:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6706","USGS","02251767",2015-08-07 14:30:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6707","USGS","02251767",2015-08-07 14:45:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6708","USGS","02251767",2015-08-07 15:00:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6709","USGS","02251767",2015-08-07 15:15:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6710","USGS","02251767",2015-08-07 15:30:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6711","USGS","02251767",2015-08-07 15:45:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6712","USGS","02251767",2015-08-07 16:00:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6713","USGS","02251767",2015-08-07 16:15:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6714","USGS","02251767",2015-08-07 16:30:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6715","USGS","02251767",2015-08-07 16:45:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6716","USGS","02251767",2015-08-07 17:00:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6717","USGS","02251767",2015-08-07 17:15:00,72.5,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6718","USGS","02251767",2015-08-07 17:30:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6719","USGS","02251767",2015-08-07 17:45:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6720","USGS","02251767",2015-08-07 18:00:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6721","USGS","02251767",2015-08-07 18:15:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6722","USGS","02251767",2015-08-07 18:30:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6723","USGS","02251767",2015-08-07 18:45:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6724","USGS","02251767",2015-08-07 19:00:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6725","USGS","02251767",2015-08-07 19:15:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6726","USGS","02251767",2015-08-07 19:30:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6727","USGS","02251767",2015-08-07 19:45:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6728","USGS","02251767",2015-08-07 20:00:00,74.8,"A","UTC","USGS","02251767",0.15,"A","UTC"
"6729","USGS","02251767",2015-08-07 20:15:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6730","USGS","02251767",2015-08-07 20:30:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6731","USGS","02251767",2015-08-07 20:45:00,74.8,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6732","USGS","02251767",2015-08-07 21:00:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6733","USGS","02251767",2015-08-07 21:15:00,74.8,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6734","USGS","02251767",2015-08-07 21:30:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6735","USGS","02251767",2015-08-07 21:45:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6736","USGS","02251767",2015-08-07 22:00:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6737","USGS","02251767",2015-08-07 22:15:00,72.5,"A","UTC","USGS","02251767",0.14,"A","UTC"
"6738","USGS","02251767",2015-08-07 22:30:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6739","USGS","02251767",2015-08-07 22:45:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
"6740","USGS","02251767",2015-08-07 23:00:00,72.5,"A","UTC","USGS","02251767",0.13,"A","UTC"
